id,release_date,movie,production_budget,domestic_gross,worldwide_gross,Unnamed: 0,genre_ids,popularity,title,vote_average,vote_count,weighted_rating
68,2016-10-14,Max Steel,10000000,3818664,4563080,17473,"Crime, Thriller, Drama",13.81,The Accountant,6.9,3407,6.900250394580128
92,2010-09-17,The Town,37000000,92186262,152566881,39,Comedy,14.69,Easy A,6.8,4168,6.842076489686785
67,2010-09-17,Easy A,8000000,58401464,76200721,39,Comedy,14.69,Easy A,6.8,4168,6.842076489686785
71,2010-09-17,Devil,10000000,33679655,63354114,39,Comedy,14.69,Easy A,6.8,4168,6.842076489686785
80,2010-09-17,Alpha and Omega 3D,20000000,25107267,48958353,39,Comedy,14.69,Easy A,6.8,4168,6.842076489686785
76,2010-09-17,Incendies,6800000,6857096,16038343,39,Comedy,14.69,Easy A,6.8,4168,6.842076489686785
60,2016-11-25,Lion,12000000,51739495,149570720,17429,Drama,17.215999999999998,Lion,8.1,3833,7.573379815319022
36,2016-11-25,Miss Sloane,18000000,3500605,7719630,17429,Drama,17.215999999999998,Lion,8.1,3833,7.573379815319022
52,2018-03-02,Red Sparrow,69000000,46874505,145951861,23916,"Mystery, Thriller",18.117,Red Sparrow,6.5,3406,6.687574817058206
28,2018-03-02,Death Wish,30000000,34017028,48575965,23916,"Mystery, Thriller",18.117,Red Sparrow,6.5,3406,6.687574817058206
28,2016-08-12,Sausage Party,19000000,97670358,141344255,17456,"Adventure, Animation, Comedy, Fantasy",15.232,Sausage Party,5.6,4237,6.139119010373754
91,2016-08-12,Peteâs Dragon,65000000,76233151,137768975,17456,"Adventure, Animation, Comedy, Fantasy",15.232,Sausage Party,5.6,4237,6.139119010373754
22,2016-08-12,Florence Foster Jenkins,29000000,27383770,56000339,17456,"Adventure, Animation, Comedy, Fantasy",15.232,Sausage Party,5.6,4237,6.139119010373754
77,2016-08-12,Hell or High Water,12000000,27007844,37584304,17456,"Adventure, Animation, Comedy, Fantasy",15.232,Sausage Party,5.6,4237,6.139119010373754
81,2017-10-13,The Foreigner,35000000,34393507,140783360,20658,"Horror, Mystery, Thriller",21.23,Happy Death Day,6.6,3211,6.745162498482508
58,2017-10-13,Happy Death Day,5000000,55683845,125010260,20658,"Horror, Mystery, Thriller",21.23,Happy Death Day,6.6,3211,6.745162498482508
7,2017-10-13,Marshall,12000000,10051659,10116816,20658,"Horror, Mystery, Thriller",21.23,Happy Death Day,6.6,3211,6.745162498482508
11,2017-05-12,King Arthur: Legend of the Sword,175000000,39175066,139630336,20650,"Action, Drama, Fantasy",21.793000000000006,King Arthur: Legend of the Sword,6.5,3305,6.690579584151447
51,2017-05-12,Snatched,42000000,45852178,57852177,20650,"Action, Drama, Fantasy",21.793000000000006,King Arthur: Legend of the Sword,6.5,3305,6.690579584151447
35,2017-05-12,Lowriders,916000,6179955,6188421,20650,"Action, Drama, Fantasy",21.793000000000006,King Arthur: Legend of the Sword,6.5,3305,6.690579584151447
29,2017-05-12,The Wall,3000000,1803064,4495262,20650,"Action, Drama, Fantasy",21.793000000000006,King Arthur: Legend of the Sword,6.5,3305,6.690579584151447
42,2015-12-11,The Big Short,28000000,70259870,133162752,14244,"Comedy, Drama",14.327,The Big Short,7.3,4657,7.143490176057838
1,2015-12-11,In the Heart of the Sea,100000000,25020758,89693309,14244,"Comedy, Drama",14.327,The Big Short,7.3,4657,7.143490176057838
54,2015-12-11,O Menino e o Mundo,500000,129479,280967,14244,"Comedy, Drama",14.327,The Big Short,7.3,4657,7.143490176057838
3,2015-12-11,American Hero,1000000,0,26,14244,"Comedy, Drama",14.327,The Big Short,7.3,4657,7.143490176057838
74,2015-12-11,Close Range,3000000,0,0,14244,"Comedy, Drama",14.327,The Big Short,7.3,4657,7.143490176057838
52,2015-12-11,The Ridiculous 6,60000000,0,0,14244,"Comedy, Drama",14.327,The Big Short,7.3,4657,7.143490176057838
71,1998-08-21,Blade,45000000,70141876,131237688,5206,"Horror, Action",17.175,Blade,6.6,3137,6.746912869166509
1,1998-08-21,Dead Man on Campus,14000000,15064948,15064948,5206,"Horror, Action",17.175,Blade,6.6,3137,6.746912869166509
40,1998-08-21,Next Stop Wonderland,1000000,3395581,3465703,5206,"Horror, Action",17.175,Blade,6.6,3137,6.746912869166509
63,2012-10-26,Cloud Atlas,102000000,27108272,130673154,5227,"Drama, Science Fiction",14.681,Cloud Atlas,6.8,4505,6.840187112335093
5,2012-10-26,Silent Hill: Revelation 3D,20000000,17530219,55975672,5227,"Drama, Science Fiction",14.681,Cloud Atlas,6.8,4505,6.840187112335093
10,2012-10-26,Fun Size,14000000,9409538,11166615,5227,"Drama, Science Fiction",14.681,Cloud Atlas,6.8,4505,6.840187112335093
82,2012-10-26,Mientras duermes,5000000,0,9109597,5227,"Drama, Science Fiction",14.681,Cloud Atlas,6.8,4505,6.840187112335093
67,2012-10-26,Chasing Mavericks,20000000,6002756,8300821,5227,"Drama, Science Fiction",14.681,Cloud Atlas,6.8,4505,6.840187112335093
74,2012-10-26,The Ghastly Love of Johnny X,2000000,2436,2436,5227,"Drama, Science Fiction",14.681,Cloud Atlas,6.8,4505,6.840187112335093
36,2013-11-01,Ender's Game,110000000,61737191,127983283,7921,"Science Fiction, Action, Adventure",15.533,Ender's Game,6.6,3558,6.737481591655209
16,2013-11-01,Free Birds,55000000,55750480,110387072,7921,"Science Fiction, Action, Adventure",15.533,Ender's Game,6.6,3558,6.737481591655209
95,2013-11-01,About Time,12000000,15323921,89309178,7921,"Science Fiction, Action, Adventure",15.533,Ender's Game,6.6,3558,6.737481591655209
73,2013-11-01,Dallas Buyers Club,5000000,27298285,60611845,7921,"Science Fiction, Action, Adventure",15.533,Ender's Game,6.6,3558,6.737481591655209
43,2013-11-01,Mr. Nobody,46500000,3622,22254,7921,"Science Fiction, Action, Adventure",15.533,Ender's Game,6.6,3558,6.737481591655209
91,2013-06-12,This is the End,32000000,101470202,126539117,8001,"Action, Comedy",10.635,This Is the End,6.2,3789,6.509560211824256
95,2016-01-15,Ride Along 2,40000000,90862685,124827316,17485,"Adventure, Science Fiction",12.967,The 5th Wave,5.8,3657,6.295959783397156
30,2016-01-15,13 Hours: The Secret Soldiers of Benghazi,50000000,52853219,69411370,17485,"Adventure, Science Fiction",12.967,The 5th Wave,5.8,3657,6.295959783397156
47,2016-01-15,The Lady in the Van,6000000,10021175,42320503,17485,"Adventure, Science Fiction",12.967,The 5th Wave,5.8,3657,6.295959783397156
9,2016-01-15,Norm of the North,18000000,17062499,30535660,17485,"Adventure, Science Fiction",12.967,The 5th Wave,5.8,3657,6.295959783397156
8,2004-10-29,Ray,40000000,75305995,124823094,11055,"Horror, Mystery, Crime",19.127,Saw,7.4,4795,7.207774763062845
57,2004-10-29,Saw,1200000,55968727,103880027,11055,"Horror, Mystery, Crime",19.127,Saw,7.4,4795,7.207774763062845
73,2004-10-29,Birth,20000000,5005899,14603001,11055,"Horror, Mystery, Crime",19.127,Saw,7.4,4795,7.207774763062845
94,2018-02-23,Game Night,37000000,69179066,117378084,23863,Science Fiction,25.197,Annihilation,6.3,4465,6.54134015781311
32,2018-02-23,Annihilation,55000000,32732301,43070915,23863,Science Fiction,25.197,Annihilation,6.3,4465,6.54134015781311
90,2012-01-13,The Iron Lady,14000000,29959436,115592104,5181,"Romance, Family, Animation, Fantasy",26.701,Beauty and the Beast,7.7,5730,7.425269676755425
85,2012-01-13,Contraband,25000000,66528000,98406855,5181,"Romance, Family, Animation, Fantasy",26.701,Beauty and the Beast,7.7,5730,7.425269676755425
86,2012-01-13,Joyful Noise,27500000,30932113,31157914,5181,"Romance, Family, Animation, Fantasy",26.701,Beauty and the Beast,7.7,5730,7.425269676755425
43,2012-01-13,We Need to Talk About Kevin,7000000,1738692,10765283,5181,"Romance, Family, Animation, Fantasy",26.701,Beauty and the Beast,7.7,5730,7.425269676755425
53,2012-01-13,The Divide,3000000,18000,156362,5181,"Romance, Family, Animation, Fantasy",26.701,Beauty and the Beast,7.7,5730,7.425269676755425
73,2012-01-13,Newlyweds,9000,4584,4584,5181,"Romance, Family, Animation, Fantasy",26.701,Beauty and the Beast,7.7,5730,7.425269676755425
70,2013-02-01,Warm Bodies,30000000,66380662,115121608,7953,"Horror, Comedy, Romance",13.259,Warm Bodies,6.3,4109,6.553425837399758
42,2013-02-01,Bullet to the Head,55000000,9489829,22597969,7953,"Horror, Comedy, Romance",13.259,Warm Bodies,6.3,4109,6.553425837399758
78,2013-02-01,The Gatekeepers,1500000,2408553,2592308,7953,"Horror, Comedy, Romance",13.259,Warm Bodies,6.3,4109,6.553425837399758
23,2013-02-01,A Haunting in Connecticut 2: The Ghosts of Georgia,9000000,0,0,7953,"Horror, Comedy, Romance",13.259,Warm Bodies,6.3,4109,6.553425837399758
54,2016-03-11,10 Cloverfield Lane,5000000,72082999,108286422,17422,"Thriller, Science Fiction, Drama",17.892,10 Cloverfield Lane,6.9,4629,6.9002102868101804
75,2016-03-11,Eye in the Sky,13000000,18704596,35402802,17422,"Thriller, Science Fiction, Drama",17.892,10 Cloverfield Lane,6.9,4629,6.9002102868101804
39,2016-03-11,The Brothers Grimsby,35000000,6864016,28720470,17422,"Thriller, Science Fiction, Drama",17.892,10 Cloverfield Lane,6.9,4629,6.9002102868101804
22,2016-03-11,"Hello, My Name is Doris",1000000,14444999,14662703,17422,"Thriller, Science Fiction, Drama",17.892,10 Cloverfield Lane,6.9,4629,6.9002102868101804
22,2016-03-11,The Perfect Match,5000000,9669521,10182050,17422,"Thriller, Science Fiction, Drama",17.892,10 Cloverfield Lane,6.9,4629,6.9002102868101804
17,2016-03-11,The Young Messiah,16800000,6469813,7313697,17422,"Thriller, Science Fiction, Drama",17.892,10 Cloverfield Lane,6.9,4629,6.9002102868101804
82,2016-03-11,Creative Control,1000000,63014,63014,17422,"Thriller, Science Fiction, Drama",17.892,10 Cloverfield Lane,6.9,4629,6.9002102868101804
11,2015-03-06,Chappie,49000000,31569268,105002056,14185,"Crime, Action, Science Fiction",24.52,Chappie,6.7,4995,6.775247564487161
73,2015-03-06,The Second Best Exotic Marigold Hotel,10000000,33078266,90384306,14185,"Crime, Action, Science Fiction",24.52,Chappie,6.7,4995,6.775247564487161
32,2015-03-06,Unfinished Business,35000000,10219501,13214051,14185,"Crime, Action, Science Fiction",24.52,Chappie,6.7,4995,6.775247564487161
2,2015-03-06,Road Hard,1500000,113169,113169,14185,"Crime, Action, Science Fiction",24.52,Chappie,6.7,4995,6.775247564487161
60,2014-10-24,Ouija,5000000,50856010,103300632,11019,"Action, Thriller",78.123,John Wick,7.2,10081,7.131320562500947
6,2014-10-24,John Wick,30000000,43037835,76235001,11019,"Action, Thriller",78.123,John Wick,7.2,10081,7.131320562500947
64,2014-10-24,23 Blast,1000000,549185,549185,11019,"Action, Thriller",78.123,John Wick,7.2,10081,7.131320562500947
54,2010-04-16,Kick-Ass,28000000,48071303,97531134,61,"Action, Crime",13.08,Kick-Ass,7.1,7540,7.043226212341068
64,2010-04-16,Death at a Funeral,21000000,42739347,48977233,61,"Action, Crime",13.08,Kick-Ass,7.1,7540,7.043226212341068
8,2010-04-16,El secreto de sus ojos,3500000,6391436,40527719,61,"Action, Crime",13.08,Kick-Ass,7.1,7540,7.043226212341068
36,2010-04-16,The Perfect Game,12500000,1089445,3931367,61,"Action, Crime",13.08,Kick-Ass,7.1,7540,7.043226212341068
88,2010-04-16,The Joneses,10000000,1475746,3541565,61,"Action, Crime",13.08,Kick-Ass,7.1,7540,7.043226212341068
57,2010-04-16,The City of Your Final Destination,8300000,493296,1353296,61,"Action, Crime",13.08,Kick-Ass,7.1,7540,7.043226212341068
36,2011-09-16,Drive,15000000,35060689,81357930,2502,"Drama, Action, Thriller, Crime",15.875,Drive,7.5,6737,7.315302893917518
58,2011-09-16,I Don't Know How She Does It,24000000,9659074,24474463,2502,"Drama, Action, Thriller, Crime",15.875,Drive,7.5,6737,7.315302893917518
88,2011-09-16,Straw Dogs,25000000,10324441,11253821,2502,"Drama, Action, Thriller, Crime",15.875,Drive,7.5,6737,7.315302893917518
25,2011-09-16,Restless,8000000,163753,2772511,2502,"Drama, Action, Thriller, Crime",15.875,Drive,7.5,6737,7.315302893917518
85,2011-09-16,3,7200000,59774,295492,2502,"Drama, Action, Thriller, Crime",15.875,Drive,7.5,6737,7.315302893917518
8,2015-04-24,The Age of Adaline,30000000,42629776,68984536,14397,"Fantasy, Drama, Romance",8.559,The Age of Adaline,7.4,3853,7.181351857299704
4,2015-04-24,The Water Diviner,22500000,4200117,31054727,14397,"Fantasy, Drama, Romance",8.559,The Age of Adaline,7.4,3853,7.181351857299704
65,2015-04-24,Little Boy,20000000,6485961,17769299,14397,"Fantasy, Drama, Romance",8.559,The Age of Adaline,7.4,3853,7.181351857299704
8,2015-04-24,Brotherly Love,1900000,478595,478595,14397,"Fantasy, Drama, Romance",8.559,The Age of Adaline,7.4,3853,7.181351857299704
20,2015-04-24,Yi ge ren de wu lin,25000000,129115,129115,14397,"Fantasy, Drama, Romance",8.559,The Age of Adaline,7.4,3853,7.181351857299704
56,2015-04-24,The Face of an Angel,26000000,0,0,14397,"Fantasy, Drama, Romance",8.559,The Age of Adaline,7.4,3853,7.181351857299704
28,2017-09-15,American Assassin,63000000,36249674,68310140,20707,"Drama, Horror, Mystery",15.227,mother!,7.0,3458,6.953794406639032
59,2017-09-15,mother!,30000000,17800004,42531076,20707,"Drama, Horror, Mystery",15.227,mother!,7.0,3458,6.953794406639032
68,2013-03-29,The Host,50000000,26623701,64477051,7926,"Adventure, Action, Science Fiction, Thriller",15.065,G.I. Joe: Retaliation,5.5,3883,6.110432119435546
67,2013-03-29,The Place Beyond the Pines,15000000,21403519,47011449,7926,"Adventure, Action, Science Fiction, Thriller",15.065,G.I. Joe: Retaliation,5.5,3883,6.110432119435546
61,2015-04-10,The Longest Ride,34000000,37446117,63802928,14208,"Drama, Science Fiction",18.485,Ex Machina,7.6,8026,7.409686584262186
72,2015-04-10,Ex Machina,13000000,25440971,38358392,14208,"Drama, Science Fiction",18.485,Ex Machina,7.6,8026,7.409686584262186
38,2015-04-10,Desert Dancer,4000000,155271,596335,14208,"Drama, Science Fiction",18.485,Ex Machina,7.6,8026,7.409686584262186
94,2015-04-10,The Sisterhood of Night,1000000,6870,6870,14208,"Drama, Science Fiction",18.485,Ex Machina,7.6,8026,7.409686584262186
16,2010-04-02,Why Did I Get Married Too?,20000000,60095852,60831067,34,"Adventure, Fantasy, Action",15.574000000000002,Clash of the Titans,5.7,3714,6.236431974690925
42,2010-04-02,Tau ming chong,4000000,129078,38899792,34,"Adventure, Fantasy, Action",15.574000000000002,Clash of the Titans,5.7,3714,6.236431974690925
82,2010-04-02,The Greatest,6000000,115862,117796,34,"Adventure, Fantasy, Action",15.574000000000002,Clash of the Titans,5.7,3714,6.236431974690925
61,2010-04-02,Breaking Upwards,15000,115592,115592,34,"Adventure, Fantasy, Action",15.574000000000002,Clash of the Titans,5.7,3714,6.236431974690925
17,2010-04-02,Leaves of Grass,9000000,70066,85527,34,"Adventure, Fantasy, Action",15.574000000000002,Clash of the Titans,5.7,3714,6.236431974690925
89,2010-04-02,Don McKay,6000000,13722,13722,34,"Adventure, Fantasy, Action",15.574000000000002,Clash of the Titans,5.7,3714,6.236431974690925
29,2012-09-21,End of Watch,15000000,41003371,57586606,5222,Drama,15.148,The Perks of Being a Wallflower,7.8,5938,7.498098487141963
18,2012-09-21,Trouble with the Curve,60000000,35763137,47818913,5222,Drama,15.148,The Perks of Being a Wallflower,7.8,5938,7.498098487141963
73,2012-09-21,House at the End of the Street,6900000,31611916,44103982,5222,Drama,15.148,The Perks of Being a Wallflower,7.8,5938,7.498098487141963
15,2012-09-21,Dredd,45000000,13414714,41467606,5222,Drama,15.148,The Perks of Being a Wallflower,7.8,5938,7.498098487141963
77,2012-09-21,The Perks of Being a Wallflower,13000000,17742948,33069303,5222,Drama,15.148,The Perks of Being a Wallflower,7.8,5938,7.498098487141963
34,2014-10-31,Nightcrawler,8500000,32381218,50334418,11039,"Crime, Drama, Thriller",25.597,Nightcrawler,7.7,5860,7.42930070858633
49,2014-10-31,Before I Go to Sleep,22000000,3242457,19563579,11039,"Crime, Drama, Thriller",25.597,Nightcrawler,7.7,5860,7.42930070858633
59,2014-10-31,All You Need Is Love,300000,0,3565259,11039,"Crime, Drama, Thriller",25.597,Nightcrawler,7.7,5860,7.42930070858633
77,1996-01-19,From Dusk Till Dawn,20000000,25728961,25732986,2500,"Horror, Action, Thriller, Crime",16.064,From Dusk Till Dawn,7.0,3015,6.950391401176205
28,2011-06-28,2:13,3500000,0,0,2966,"Action, Science Fiction, Adventure",5.339,Transformers: Dark of the Moon,6.1,4961,6.4016711817704905
