id,release_date,movie,production_budget,domestic_gross,worldwide_gross,genre_ids,popularity,title,vote_average,vote_count
53,2012-01-13,The Divide,3000000,18000,156362,"Thriller, Action, Drama, Crime",12.357,Contraband,6.2,1114
53,2012-01-13,The Divide,3000000,18000,156362,"Animation, Comedy, Action, Family",9.861,Tangled Ever After,7.1,651
53,2012-01-13,The Divide,3000000,18000,156362,"Drama, Family, TV Movie, Comedy",8.267000000000001,Frenemies,5.6,238
73,2012-01-13,Newlyweds,9000,4584,4584,"Romance, Family, Animation, Fantasy",26.701,Beauty and the Beast,7.7,5730
73,2012-01-13,Newlyweds,9000,4584,4584,"Thriller, Action, Drama, Crime",12.357,Contraband,6.2,1114
73,2012-01-13,Newlyweds,9000,4584,4584,"Animation, Comedy, Action, Family",9.861,Tangled Ever After,7.1,651
73,2012-01-13,Newlyweds,9000,4584,4584,"Drama, Family, TV Movie, Comedy",8.267000000000001,Frenemies,5.6,238
70,2013-02-01,Warm Bodies,30000000,66380662,115121608,"Thriller, Comedy, Action",9.311,Stand Up Guys,6.0,462
70,2013-02-01,Warm Bodies,30000000,66380662,115121608,"Action, Crime, Thriller",17.574,Bullet to the Head,5.4,681
70,2013-02-01,Warm Bodies,30000000,66380662,115121608,"Horror, Comedy, Romance",13.259,Warm Bodies,6.3,4109
70,2013-02-01,Warm Bodies,30000000,66380662,115121608,"Horror, Drama, Thriller",9.753,The Haunting in Connecticut 2: Ghosts of Georgia,5.7,272
42,2013-02-01,Bullet to the Head,55000000,9489829,22597969,"Thriller, Comedy, Action",9.311,Stand Up Guys,6.0,462
42,2013-02-01,Bullet to the Head,55000000,9489829,22597969,"Action, Crime, Thriller",17.574,Bullet to the Head,5.4,681
42,2013-02-01,Bullet to the Head,55000000,9489829,22597969,"Horror, Comedy, Romance",13.259,Warm Bodies,6.3,4109
42,2013-02-01,Bullet to the Head,55000000,9489829,22597969,"Horror, Drama, Thriller",9.753,The Haunting in Connecticut 2: Ghosts of Georgia,5.7,272
78,2013-02-01,The Gatekeepers,1500000,2408553,2592308,"Thriller, Comedy, Action",9.311,Stand Up Guys,6.0,462
78,2013-02-01,The Gatekeepers,1500000,2408553,2592308,"Action, Crime, Thriller",17.574,Bullet to the Head,5.4,681
78,2013-02-01,The Gatekeepers,1500000,2408553,2592308,"Horror, Comedy, Romance",13.259,Warm Bodies,6.3,4109
78,2013-02-01,The Gatekeepers,1500000,2408553,2592308,"Horror, Drama, Thriller",9.753,The Haunting in Connecticut 2: Ghosts of Georgia,5.7,272
23,2013-02-01,A Haunting in Connecticut 2: The Ghosts of Georgia,9000000,0,0,"Thriller, Comedy, Action",9.311,Stand Up Guys,6.0,462
23,2013-02-01,A Haunting in Connecticut 2: The Ghosts of Georgia,9000000,0,0,"Action, Crime, Thriller",17.574,Bullet to the Head,5.4,681
23,2013-02-01,A Haunting in Connecticut 2: The Ghosts of Georgia,9000000,0,0,"Horror, Comedy, Romance",13.259,Warm Bodies,6.3,4109
23,2013-02-01,A Haunting in Connecticut 2: The Ghosts of Georgia,9000000,0,0,"Horror, Drama, Thriller",9.753,The Haunting in Connecticut 2: Ghosts of Georgia,5.7,272
95,2017-08-04,The Dark Tower,60000000,50701325,113461527,"Action, Fantasy, Science Fiction, Western, Horror",15.517,The Dark Tower,5.6,2842
95,2017-08-04,The Dark Tower,60000000,50701325,113461527,"Crime, Drama, Mystery, Thriller",14.908,Wind River,7.4,2437
95,2017-08-04,The Dark Tower,60000000,50701325,113461527,"Drama, Thriller",10.959,Kidnap,6.0,805
95,2017-08-04,The Dark Tower,60000000,50701325,113461527,"Action, Thriller, Crime",10.565,Security,6.0,352
95,2017-08-04,The Dark Tower,60000000,50701325,113461527,Thriller,7.528,Message from the King,6.3,197
69,2017-08-04,Kidnap,21000000,30718107,34836080,"Action, Fantasy, Science Fiction, Western, Horror",15.517,The Dark Tower,5.6,2842
69,2017-08-04,Kidnap,21000000,30718107,34836080,"Crime, Drama, Mystery, Thriller",14.908,Wind River,7.4,2437
69,2017-08-04,Kidnap,21000000,30718107,34836080,"Drama, Thriller",10.959,Kidnap,6.0,805
69,2017-08-04,Kidnap,21000000,30718107,34836080,"Action, Thriller, Crime",10.565,Security,6.0,352
69,2017-08-04,Kidnap,21000000,30718107,34836080,Thriller,7.528,Message from the King,6.3,197
93,2017-08-04,Columbus,700000,1017107,1110511,"Action, Fantasy, Science Fiction, Western, Horror",15.517,The Dark Tower,5.6,2842
93,2017-08-04,Columbus,700000,1017107,1110511,"Crime, Drama, Mystery, Thriller",14.908,Wind River,7.4,2437
93,2017-08-04,Columbus,700000,1017107,1110511,"Drama, Thriller",10.959,Kidnap,6.0,805
93,2017-08-04,Columbus,700000,1017107,1110511,"Action, Thriller, Crime",10.565,Security,6.0,352
93,2017-08-04,Columbus,700000,1017107,1110511,Thriller,7.528,Message from the King,6.3,197
48,2013-09-20,Prisoners,46000000,61002302,113402302,"Thriller, Horror, Crime",11.52,I Spit on Your Grave 2,6.1,500
48,2013-09-20,Prisoners,46000000,61002302,113402302,"Action, Science Fiction, Horror",8.07,The Colony,5.2,632
71,2013-09-20,Rush,38000000,26947624,98230839,"Thriller, Horror, Crime",11.52,I Spit on Your Grave 2,6.1,500
71,2013-09-20,Rush,38000000,26947624,98230839,"Action, Science Fiction, Horror",8.07,The Colony,5.2,632
38,2013-09-20,Feichang Xingyun,8000000,0,21970000,"Thriller, Horror, Crime",11.52,I Spit on Your Grave 2,6.1,500
38,2013-09-20,Feichang Xingyun,8000000,0,21970000,"Action, Science Fiction, Horror",8.07,The Colony,5.2,632
51,2013-09-20,Battle of the Year,20000000,8888355,16723377,"Thriller, Horror, Crime",11.52,I Spit on Your Grave 2,6.1,500
51,2013-09-20,Battle of the Year,20000000,8888355,16723377,"Action, Science Fiction, Horror",8.07,The Colony,5.2,632
45,2012-04-20,Think Like a Man,12000000,91547205,113373764,"Drama, Romance",13.14,The Lucky One,6.9,2012
45,2012-04-20,Think Like a Man,12000000,91547205,113373764,"Comedy, Romance",5.905,Think Like a Man,6.9,438
87,2012-04-20,The Lucky One,25000000,60457138,96633833,"Drama, Romance",13.14,The Lucky One,6.9,2012
87,2012-04-20,The Lucky One,25000000,60457138,96633833,"Comedy, Romance",5.905,Think Like a Man,6.9,438
34,2012-04-20,Darling Companion,12000000,793352,1200346,"Drama, Romance",13.14,The Lucky One,6.9,2012
34,2012-04-20,Darling Companion,12000000,793352,1200346,"Comedy, Romance",5.905,Think Like a Man,6.9,438
17,2010-07-30,Cats & Dogs: The Revenge of Kitty Galore,85000000,43585753,113026383,"Comedy, Family, Action, Fantasy",10.544,Cats & Dogs: The Revenge of Kitty Galore,4.9,273
17,2010-07-30,Cats & Dogs: The Revenge of Kitty Galore,85000000,43585753,113026383,Comedy,6.6320000000000014,Dinner for Schmucks,5.6,920
51,2010-07-30,Dinner for Schmucks,69000000,73026337,86796502,"Comedy, Family, Action, Fantasy",10.544,Cats & Dogs: The Revenge of Kitty Galore,4.9,273
51,2010-07-30,Dinner for Schmucks,69000000,73026337,86796502,Comedy,6.6320000000000014,Dinner for Schmucks,5.6,920
31,2010-07-30,Charlie St. Cloud,44000000,31206263,48478084,"Comedy, Family, Action, Fantasy",10.544,Cats & Dogs: The Revenge of Kitty Galore,4.9,273
31,2010-07-30,Charlie St. Cloud,44000000,31206263,48478084,Comedy,6.6320000000000014,Dinner for Schmucks,5.6,920
23,2010-07-30,Get Low,7000000,9176933,10828305,"Comedy, Family, Action, Fantasy",10.544,Cats & Dogs: The Revenge of Kitty Galore,4.9,273
23,2010-07-30,Get Low,7000000,9176933,10828305,Comedy,6.6320000000000014,Dinner for Schmucks,5.6,920
53,2010-07-30,The Extra Man,7000000,453377,492108,"Comedy, Family, Action, Fantasy",10.544,Cats & Dogs: The Revenge of Kitty Galore,4.9,273
53,2010-07-30,The Extra Man,7000000,453377,492108,Comedy,6.6320000000000014,Dinner for Schmucks,5.6,920
23,2010-01-22,Tooth Fairy,48000000,60022256,112610386,"Comedy, Family, Fantasy",12.65,Tooth Fairy,5.3,1058
23,2010-01-22,Tooth Fairy,48000000,60022256,112610386,Horror,12.032,Legion,5.3,1154
23,2010-01-22,Tooth Fairy,48000000,60022256,112610386,"Comedy, Horror",9.159,Tucker and Dale vs. Evil,7.3,1427
23,2010-01-22,Tooth Fairy,48000000,60022256,112610386,Drama,7.14,Hesher,7.0,335
37,2010-01-22,Legion,26000000,40168080,67647574,"Comedy, Family, Fantasy",12.65,Tooth Fairy,5.3,1058
37,2010-01-22,Legion,26000000,40168080,67647574,Horror,12.032,Legion,5.3,1154
37,2010-01-22,Legion,26000000,40168080,67647574,"Comedy, Horror",9.159,Tucker and Dale vs. Evil,7.3,1427
37,2010-01-22,Legion,26000000,40168080,67647574,Drama,7.14,Hesher,7.0,335
33,2010-01-22,Extraordinary Measures,31000000,12482741,15826984,"Comedy, Family, Fantasy",12.65,Tooth Fairy,5.3,1058
33,2010-01-22,Extraordinary Measures,31000000,12482741,15826984,Horror,12.032,Legion,5.3,1154
33,2010-01-22,Extraordinary Measures,31000000,12482741,15826984,"Comedy, Horror",9.159,Tucker and Dale vs. Evil,7.3,1427
33,2010-01-22,Extraordinary Measures,31000000,12482741,15826984,Drama,7.14,Hesher,7.0,335
35,2010-01-22,To Save a Life,500000,3777210,3824868,"Comedy, Family, Fantasy",12.65,Tooth Fairy,5.3,1058
35,2010-01-22,To Save a Life,500000,3777210,3824868,Horror,12.032,Legion,5.3,1154
35,2010-01-22,To Save a Life,500000,3777210,3824868,"Comedy, Horror",9.159,Tucker and Dale vs. Evil,7.3,1427
35,2010-01-22,To Save a Life,500000,3777210,3824868,Drama,7.14,Hesher,7.0,335
13,2010-01-22,La fille du RER,9000000,208163,208163,"Comedy, Family, Fantasy",12.65,Tooth Fairy,5.3,1058
13,2010-01-22,La fille du RER,9000000,208163,208163,Horror,12.032,Legion,5.3,1154
13,2010-01-22,La fille du RER,9000000,208163,208163,"Comedy, Horror",9.159,Tucker and Dale vs. Evil,7.3,1427
13,2010-01-22,La fille du RER,9000000,208163,208163,Drama,7.14,Hesher,7.0,335
15,2011-09-23,Moneyball,50000000,75605492,111300835,"Thriller, Action, Mystery",17.69,Abduction,5.8,1791
15,2011-09-23,Moneyball,50000000,75605492,111300835,"Action, Adventure, Thriller",15.135,Killer Elite,6.2,1093
15,2011-09-23,Moneyball,50000000,75605492,111300835,"Drama, Family",10.679,Dolphin Tale,6.8,327
15,2011-09-23,Moneyball,50000000,75605492,111300835,"Action, Thriller, Crime",9.12,Machine Gun Preacher,6.5,477
15,2011-09-23,Moneyball,50000000,75605492,111300835,"Horror, Action, Thriller",7.816,Red State,6.1,472
93,2011-09-23,Dolphin Tale,37000000,72286779,96068724,"Thriller, Action, Mystery",17.69,Abduction,5.8,1791
93,2011-09-23,Dolphin Tale,37000000,72286779,96068724,"Action, Adventure, Thriller",15.135,Killer Elite,6.2,1093
93,2011-09-23,Dolphin Tale,37000000,72286779,96068724,"Drama, Family",10.679,Dolphin Tale,6.8,327
93,2011-09-23,Dolphin Tale,37000000,72286779,96068724,"Action, Thriller, Crime",9.12,Machine Gun Preacher,6.5,477
93,2011-09-23,Dolphin Tale,37000000,72286779,96068724,"Horror, Action, Thriller",7.816,Red State,6.1,472
96,2011-09-23,Abduction,35000000,28087155,86648359,"Thriller, Action, Mystery",17.69,Abduction,5.8,1791
96,2011-09-23,Abduction,35000000,28087155,86648359,"Action, Adventure, Thriller",15.135,Killer Elite,6.2,1093
96,2011-09-23,Abduction,35000000,28087155,86648359,"Drama, Family",10.679,Dolphin Tale,6.8,327
96,2011-09-23,Abduction,35000000,28087155,86648359,"Action, Thriller, Crime",9.12,Machine Gun Preacher,6.5,477
96,2011-09-23,Abduction,35000000,28087155,86648359,"Horror, Action, Thriller",7.816,Red State,6.1,472
38,2011-09-23,Killer Elite,70000000,25124986,65409046,"Thriller, Action, Mystery",17.69,Abduction,5.8,1791
38,2011-09-23,Killer Elite,70000000,25124986,65409046,"Action, Adventure, Thriller",15.135,Killer Elite,6.2,1093
38,2011-09-23,Killer Elite,70000000,25124986,65409046,"Drama, Family",10.679,Dolphin Tale,6.8,327
38,2011-09-23,Killer Elite,70000000,25124986,65409046,"Action, Thriller, Crime",9.12,Machine Gun Preacher,6.5,477
38,2011-09-23,Killer Elite,70000000,25124986,65409046,"Horror, Action, Thriller",7.816,Red State,6.1,472
99,2011-09-23,Machine Gun Preacher,30000000,538690,3721988,"Thriller, Action, Mystery",17.69,Abduction,5.8,1791
99,2011-09-23,Machine Gun Preacher,30000000,538690,3721988,"Action, Adventure, Thriller",15.135,Killer Elite,6.2,1093
99,2011-09-23,Machine Gun Preacher,30000000,538690,3721988,"Drama, Family",10.679,Dolphin Tale,6.8,327
99,2011-09-23,Machine Gun Preacher,30000000,538690,3721988,"Action, Thriller, Crime",9.12,Machine Gun Preacher,6.5,477
99,2011-09-23,Machine Gun Preacher,30000000,538690,3721988,"Horror, Action, Thriller",7.816,Red State,6.1,472
22,2011-09-23,Red State,4000000,1065429,1983596,"Thriller, Action, Mystery",17.69,Abduction,5.8,1791
22,2011-09-23,Red State,4000000,1065429,1983596,"Action, Adventure, Thriller",15.135,Killer Elite,6.2,1093
22,2011-09-23,Red State,4000000,1065429,1983596,"Drama, Family",10.679,Dolphin Tale,6.8,327
22,2011-09-23,Red State,4000000,1065429,1983596,"Action, Thriller, Crime",9.12,Machine Gun Preacher,6.5,477
22,2011-09-23,Red State,4000000,1065429,1983596,"Horror, Action, Thriller",7.816,Red State,6.1,472
43,2011-09-23,Weekend,190000,484592,1577585,"Thriller, Action, Mystery",17.69,Abduction,5.8,1791
43,2011-09-23,Weekend,190000,484592,1577585,"Action, Adventure, Thriller",15.135,Killer Elite,6.2,1093
43,2011-09-23,Weekend,190000,484592,1577585,"Drama, Family",10.679,Dolphin Tale,6.8,327
43,2011-09-23,Weekend,190000,484592,1577585,"Action, Thriller, Crime",9.12,Machine Gun Preacher,6.5,477
43,2011-09-23,Weekend,190000,484592,1577585,"Horror, Action, Thriller",7.816,Red State,6.1,472
45,2011-02-04,Sanctum,30000000,23209310,108957098,Drama,9.15,The Other Woman,6.2,220
45,2011-02-04,Sanctum,30000000,23209310,108957098,"Thriller, Drama, Horror",8.134,The Roommate,5.4,406
45,2011-02-04,Sanctum,30000000,23209310,108957098,"Action, Thriller",7.457000000000002,Sanctum,5.9,515
39,2011-02-04,The Roommate,16000000,37300107,52545707,Drama,9.15,The Other Woman,6.2,220
39,2011-02-04,The Roommate,16000000,37300107,52545707,"Thriller, Drama, Horror",8.134,The Roommate,5.4,406
39,2011-02-04,The Roommate,16000000,37300107,52545707,"Action, Thriller",7.457000000000002,Sanctum,5.9,515
97,2014-02-21,Pompeii,80000000,23169033,108469033,"Action, Adventure, History, Romance, Drama",25.215,Pompeii,5.4,2078
97,2014-02-21,Pompeii,80000000,23169033,108469033,"Comedy, Drama, Romance",7.13,Barefoot,6.4,332
64,2014-02-21,3 Days to Kill,28000000,30697999,38959900,"Action, Adventure, History, Romance, Drama",25.215,Pompeii,5.4,2078
64,2014-02-21,3 Days to Kill,28000000,30697999,38959900,"Comedy, Drama, Romance",7.13,Barefoot,6.4,332
54,2016-03-11,10 Cloverfield Lane,5000000,72082999,108286422,"Comedy, Drama, Romance",7.802,"Hello, My Name Is Doris",6.4,265
54,2016-03-11,10 Cloverfield Lane,5000000,72082999,108286422,"Thriller, Science Fiction, Drama",17.892,10 Cloverfield Lane,6.9,4629
54,2016-03-11,10 Cloverfield Lane,5000000,72082999,108286422,"Action, Comedy",10.622,Grimsby,5.8,1275
54,2016-03-11,10 Cloverfield Lane,5000000,72082999,108286422,"Drama, Thriller, War",10.219,Eye in the Sky,7.1,850
54,2016-03-11,10 Cloverfield Lane,5000000,72082999,108286422,"Thriller, Horror",9.078,The Other Side of the Door,5.3,470
54,2016-03-11,10 Cloverfield Lane,5000000,72082999,108286422,"Drama, Thriller",7.779,Remember,7.4,303
75,2016-03-11,Eye in the Sky,13000000,18704596,35402802,"Comedy, Drama, Romance",7.802,"Hello, My Name Is Doris",6.4,265
75,2016-03-11,Eye in the Sky,13000000,18704596,35402802,"Thriller, Science Fiction, Drama",17.892,10 Cloverfield Lane,6.9,4629
75,2016-03-11,Eye in the Sky,13000000,18704596,35402802,"Action, Comedy",10.622,Grimsby,5.8,1275
75,2016-03-11,Eye in the Sky,13000000,18704596,35402802,"Drama, Thriller, War",10.219,Eye in the Sky,7.1,850
75,2016-03-11,Eye in the Sky,13000000,18704596,35402802,"Thriller, Horror",9.078,The Other Side of the Door,5.3,470
75,2016-03-11,Eye in the Sky,13000000,18704596,35402802,"Drama, Thriller",7.779,Remember,7.4,303
39,2016-03-11,The Brothers Grimsby,35000000,6864016,28720470,"Comedy, Drama, Romance",7.802,"Hello, My Name Is Doris",6.4,265
39,2016-03-11,The Brothers Grimsby,35000000,6864016,28720470,"Thriller, Science Fiction, Drama",17.892,10 Cloverfield Lane,6.9,4629
39,2016-03-11,The Brothers Grimsby,35000000,6864016,28720470,"Action, Comedy",10.622,Grimsby,5.8,1275
39,2016-03-11,The Brothers Grimsby,35000000,6864016,28720470,"Drama, Thriller, War",10.219,Eye in the Sky,7.1,850
39,2016-03-11,The Brothers Grimsby,35000000,6864016,28720470,"Thriller, Horror",9.078,The Other Side of the Door,5.3,470
39,2016-03-11,The Brothers Grimsby,35000000,6864016,28720470,"Drama, Thriller",7.779,Remember,7.4,303
22,2016-03-11,"Hello, My Name is Doris",1000000,14444999,14662703,"Comedy, Drama, Romance",7.802,"Hello, My Name Is Doris",6.4,265
22,2016-03-11,"Hello, My Name is Doris",1000000,14444999,14662703,"Thriller, Science Fiction, Drama",17.892,10 Cloverfield Lane,6.9,4629
22,2016-03-11,"Hello, My Name is Doris",1000000,14444999,14662703,"Action, Comedy",10.622,Grimsby,5.8,1275
22,2016-03-11,"Hello, My Name is Doris",1000000,14444999,14662703,"Drama, Thriller, War",10.219,Eye in the Sky,7.1,850
22,2016-03-11,"Hello, My Name is Doris",1000000,14444999,14662703,"Thriller, Horror",9.078,The Other Side of the Door,5.3,470
22,2016-03-11,"Hello, My Name is Doris",1000000,14444999,14662703,"Drama, Thriller",7.779,Remember,7.4,303
22,2016-03-11,The Perfect Match,5000000,9669521,10182050,"Comedy, Drama, Romance",7.802,"Hello, My Name Is Doris",6.4,265
22,2016-03-11,The Perfect Match,5000000,9669521,10182050,"Thriller, Science Fiction, Drama",17.892,10 Cloverfield Lane,6.9,4629
22,2016-03-11,The Perfect Match,5000000,9669521,10182050,"Action, Comedy",10.622,Grimsby,5.8,1275
22,2016-03-11,The Perfect Match,5000000,9669521,10182050,"Drama, Thriller, War",10.219,Eye in the Sky,7.1,850
22,2016-03-11,The Perfect Match,5000000,9669521,10182050,"Thriller, Horror",9.078,The Other Side of the Door,5.3,470
22,2016-03-11,The Perfect Match,5000000,9669521,10182050,"Drama, Thriller",7.779,Remember,7.4,303
17,2016-03-11,The Young Messiah,16800000,6469813,7313697,"Comedy, Drama, Romance",7.802,"Hello, My Name Is Doris",6.4,265
17,2016-03-11,The Young Messiah,16800000,6469813,7313697,"Thriller, Science Fiction, Drama",17.892,10 Cloverfield Lane,6.9,4629
17,2016-03-11,The Young Messiah,16800000,6469813,7313697,"Action, Comedy",10.622,Grimsby,5.8,1275
17,2016-03-11,The Young Messiah,16800000,6469813,7313697,"Drama, Thriller, War",10.219,Eye in the Sky,7.1,850
17,2016-03-11,The Young Messiah,16800000,6469813,7313697,"Thriller, Horror",9.078,The Other Side of the Door,5.3,470
17,2016-03-11,The Young Messiah,16800000,6469813,7313697,"Drama, Thriller",7.779,Remember,7.4,303
82,2016-03-11,Creative Control,1000000,63014,63014,"Comedy, Drama, Romance",7.802,"Hello, My Name Is Doris",6.4,265
82,2016-03-11,Creative Control,1000000,63014,63014,"Thriller, Science Fiction, Drama",17.892,10 Cloverfield Lane,6.9,4629
82,2016-03-11,Creative Control,1000000,63014,63014,"Action, Comedy",10.622,Grimsby,5.8,1275
82,2016-03-11,Creative Control,1000000,63014,63014,"Drama, Thriller, War",10.219,Eye in the Sky,7.1,850
82,2016-03-11,Creative Control,1000000,63014,63014,"Thriller, Horror",9.078,The Other Side of the Door,5.3,470
82,2016-03-11,Creative Control,1000000,63014,63014,"Drama, Thriller",7.779,Remember,7.4,303
60,2015-04-17,Paul Blart: Mall Cop 2,38000000,71091594,107650646,"Comedy, Drama, Mystery",8.022,While We're Young,5.9,609
60,2015-04-17,Paul Blart: Mall Cop 2,38000000,71091594,107650646,"Crime, Thriller",26.386,Child 44,6.2,903
60,2015-04-17,Paul Blart: Mall Cop 2,38000000,71091594,107650646,"Action, Comedy, Family",15.941,Paul Blart: Mall Cop 2,5.0,900
60,2015-04-17,Paul Blart: Mall Cop 2,38000000,71091594,107650646,Thriller,10.970999999999998,Beyond the Reach,5.6,198
60,2015-04-17,Paul Blart: Mall Cop 2,38000000,71091594,107650646,"Horror, Thriller",8.12,Unfriended,5.4,2019
60,2015-04-17,Paul Blart: Mall Cop 2,38000000,71091594,107650646,"Crime, Drama, Mystery",7.712999999999999,True Story,6.2,916
